customer_number,neighbor_avg_dist_km,neighbor_primary_group_count,neighbor_local_market_partners,neighbor_avg_return_freq,neighbor_avg_order_transactions_2023,neighbor_avg_order_transactions_2024,neighbor_avg_order_transaction_std_2023,neighbor_avg_order_transaction_std_2024,neighbor_avg_ordered_total_2023,neighbor_avg_ordered_total_2024
500309167,110.327149106921,0,8,0,23.2,23.2,9.02026546546358,9.68088699440414,479.1,513.5
500309440,54.2811298839054,0,10,0,8.8,8.2,4.64545342486513,5.41648854884739,138.4,103.5
500309452,279.921296304374,0,10,0.1,19.8,15.4,10.4390876327918,11.5356001820941,396.7,436.8
500309527,80.808645531459,0,8,0,28.4,23.2,6.76546533023622,9.71055905099523,396.4,356
500310346,267.304172979932,0,6,0,22.2,20.2,11.0685478629269,4.10915469202083,385.1,254.1
500310457,298.176722864944,0,8,0.1,26.2,19,14.7462981972379,15.5201772088576,681.2,693.9
500310458,176.159290333792,0,8,0,18.4,16.4,6.5276339214179,5.6630275560584,227.3,192.8
500310488,149.545139424757,0,10,0.1,13.2,10.2,10.3784950803368,12.4903674014612,322.2,308.4
500310501,323.963345967532,0,10,0.1,20.8,21,13.6343638910684,8.0102632170322,600.2,702.2
500310513,157.479256406699,0,10,0,28,24.2,9.57302642272146,12.603385912311,1083.8,760.4
500310515,77.1568558868298,0,10,0.1,25.6,21,3.79676697971111,3.18114494202387,321.65,308.1
500310522,207.232290464864,0,10,0,24.8,23.2,7.16734972220953,5.77686645310706,330.5,331.4
500310538,210.07498869086,0,8,0,21,20.4,60.1947418761157,32.9819734836427,3899.2,2169.3
500310549,433.436677430395,0,10,0.1,21.6,19.8,6.60477632057503,7.16119417170313,310.6,331
500310551,268.110853507022,0,10,0.2,32.6,30.2,13.4279438421183,13.3271416364658,1803.3,1615.9
500310760,101.793475710472,0,8,0,22.8,21,9.17521111385111,7.28331094720379,613.2,411
500310765,45.0166212147026,0,10,0,19.8,21.8,6.04862318229455,6.87063845933411,316.3,319.9
500310766,124.705184441772,0,8,0.1,21.6,11,5.8214686618331,9.99351090684925,388.2945854,147.3
500310792,96.6150465999101,0,10,0.1,27,25.6,11.6533440347162,14.0713708545378,834.9,753
500310827,50.7262029350571,2,8,0,23.8,20.6,45.7569945572558,37.3711261209513,4946.9910464,4064.646532
500311212,190.463394748665,0,8,0,16.8,17,62.125427796421,35.4679126710624,3929.7,2178.7
500311353,289.877659341154,0,10,0,19.4,11.4,6.92980166232047,6.08316554556928,291.495355,180.9
500311374,54.1582935844467,0,8,0.2,38,35.4,8.34544226892144,11.9943426513136,937.8,1012.7
500311525,75.4572200506131,0,10,0,26,25.2,13.2215884509026,9.12242687709645,668.8,631.9
500311534,78.7758696449452,0,10,0,8.2,8.4,6.44419776059762,3.02514501708726,95.8,101.5
500311572,234.934596842708,0,10,0.1,15.2,13.6,4.45200031631071,3.43296526669385,191.7,161.5
500311736,63.5912554218064,0,10,0.1,26.8,29.6,10.1357101712374,8.0772706194013,688.2,643.55
500311822,311.246758883895,0,10,0,17,18.8,6.88725123571664,6.49094860398449,289.7,306.2
500311853,267.304172979932,0,6,0,22.2,20.2,11.0685478629269,4.10915469202083,385.1,254.1
500311915,311.246758883895,0,10,0,17,18.8,6.88725123571664,6.49094860398449,289.7,306.2
500311926,162.190175747995,0,10,0,8.6,12.6,10.0639060290095,8.05643336633905,297.3,401.9
500311931,272.401255050649,0,10,0.1,14.8,14,3.45253415643494,3.15392687525594,113.2,119.4
500311932,179.293802319579,0,10,0,18.4,11.6,5.39832026634265,4.84353851650207,186.1,135.3
500311940,119.017483761822,0,10,0.1,25.6,23.8,44.1333616560062,7.1085603846613,830.5,356.8
500311941,121.458912131844,0,8,0,11.6,11.6,6.93355560990616,13.1421000768157,199.1,189.9
500311991,187.282676135552,0,8,0,26,25.6,61.0732168354306,33.7638675352887,4029,2293.9
500312016,94.9507162523027,0,10,0,11.2,13.8,6.95296071811433,9.90535294672357,266.85,318.05
500312041,249.222981408115,0,8,0,36.2,37.4,11.3122969033954,15.4018541996927,1167.6,1243.5
500312074,221.972471498265,0,10,0,15.8,14.6,10.4561126837622,12.8743250465884,254.4,371.6
500312092,433.436677430395,0,10,0.1,21.6,19.8,6.60477632057503,7.16119417170313,310.6,331
500312102,325.593345320756,0,10,0.2,19.8,15.2,7.80557885207903,10.3894583459535,250.3,278.15
500312160,234.934596842708,0,10,0.1,15.2,13.6,4.45200031631071,3.43296526669385,191.7,161.5
500312176,69.1433287039156,0,8,0.2,22.8,19.6,6.43184874853524,6.68492932836598,303,314.5
500312255,323.963345967532,0,10,0.1,20.8,21,13.6343638910684,8.0102632170322,600.2,702.2
500312434,261.562167902292,0,10,0,15.8,13.8,8.9929289511974,9.11170794727556,322.2,245.9
500312500,142.748048601647,0,10,0,40.8,32.8,9.62420360434868,9.90732001797042,1060.095355,1038.4
500312587,99.1469756184921,0,10,0,32,30,16.9754556161038,15.7682150176925,1822.28912,1610.1158548
500312591,176.272752000067,0,8,0,24.8,22.2,6.08699758052152,8.5639500539244,524.6,539.5
500312607,204.166395470096,0,10,0.1,33,30.8,6.87441970088892,6.30240481374241,554.65,548.15
500312666,95.2714222061075,0,10,0.1,17,12.2,4.2163697467384,4.85301135165514,172.8,131.5
500312683,120.701890291674,0,10,0,15.4,12.6,8.41464117298087,10.3974377970656,234.2,182.4
500312694,171.342913953561,0,10,0.2,17,13.4,3.05898062915094,2.52309045242025,147.95,89.35
500312713,78.3870317368132,0,10,0,13,9.2,6.79558667162833,28.4533578576115,183.7,167.6
500312836,143.32405957045,0,8,0,23.6,21.8,5.89879452022704,5.38661011407385,291.7,311.3
500312950,59.9871635550826,0,8,0.1,20.2,21.4,5.0741662904062,5.54157885004242,259.6,256.8
500312983,125.423307180308,0,8,0.3,15.2,15.8,4.9847918734684,6.60336002067069,170,167.6
500312987,94.7353593528669,0,6,0,18.6,18.6,8.96957954050422,7.0290046788593,377.0688832,395.8986638
500313124,199.357724595882,0,8,0,32.4,23.4,8.9963745100389,6.77968136834513,457.3527832,363.8327584
500313237,370.349275091838,0,8,0,36,27.4,7.42589092489134,7.46781278895631,576.5527832,484
500313380,27.2074913920214,0,8,0.1,31.6,29,5.05103062370123,4.78418526432309,437.7,436
500313480,322.636841783408,0,10,0,19,21.6,6.50269078626345,6.06113183485214,379.1,364.4
500313548,39.1711771605495,0,10,0,49.6,49,14.9875514998148,16.0479454184447,4656,3971.8
500313568,249.222981408115,0,8,0,36.2,37.4,11.3122969033954,15.4018541996927,1167.6,1243.5
500313609,161.82506009143,0,8,0,6.8,6.2,5.963942743951,3.15126896725209,118,98.8
500313627,106.717935743009,0,8,0,18.8,20.6,6.51992546508297,7.13459392811513,240,268
500313684,261.562167902292,0,10,0,15.8,13.8,8.9929289511974,9.11170794727556,322.2,245.9
500313689,85.6809071113601,0,10,0,18.6,19.2,5.25385653845409,5.14241838530076,322.1,360.9
500313703,245.562407591431,0,8,0,22.6,19.2,6.88923531828275,7.28979002637227,311.4,292.4
500313720,69.0891191791119,0,10,0,10,8,4.29830673978937,6.56737548977058,210.3,226
500313723,199.357724595882,0,8,0,32.4,23.4,8.9963745100389,6.77968136834513,457.3527832,363.8327584
500313735,175.533851884982,0,8,0.2,21.8,19.2,10.7058063771005,12.444574974757,298.7,293.2
500313773,170.064892292941,0,10,0,15.2,8.8,6.79276707937983,12.3733808630508,233,151.8
500313777,114.697925508978,0,10,0,16.8,10.6,2.93829901236983,7.84878624192537,95.3,94.2
500313919,175.136744463191,0,10,0.3,18,15.8,8.03211058872321,6.91703781844383,232.2,220
500314125,232.543946034092,0,10,0.2,26.8,25.4,13.2762703455825,13.6621648425759,660.286966,684.0580302
500314135,311.246758883895,0,10,0,17,18.8,6.88725123571664,6.49094860398449,289.7,306.2
500314141,370.349275091838,0,8,0,36,27.4,7.42589092489134,7.46781278895631,576.5527832,484
500314211,72.9853871534187,0,10,0,14.2,15.8,5.63643879248245,6.85571090955245,240.1,305.4
500314245,162.190175747995,0,10,0,8.6,12.6,10.0639060290095,8.05643336633905,297.3,401.9
500314408,289.877659341154,0,10,0,19.4,11.4,6.92980166232047,6.08316554556928,291.495355,180.9
500314438,145.087029727611,0,10,0.3,17.2,16.2,3.65938362738149,2.5816076385087,124.85,117.15
500314457,65.5536917606175,0,10,0,17,12.4,3.26199096471826,2.95121688840939,224,192.7
500314581,120.133424263603,0,10,0.1,29.4,17.2,8.62235704150737,7.48137398231481,374.595355,317
500314582,370.349275091838,0,8,0,36,27.4,7.42589092489134,7.46781278895631,576.5527832,484
500314599,129.105324697548,0,10,0,26.4,24.4,6.8816474171311,6.16170579756303,594.9,429.4
500314686,212.848872836437,0,8,0,16.4,9.4,4.73647626961125,4.71569132976357,177.2,127
500314714,125.635440699759,0,10,0,17.8,15.8,28.9135617325417,25.2168166023018,650.1,553.3
500314787,279.921296304374,0,10,0.1,19.8,15.4,10.4390876327918,11.5356001820941,396.7,436.8
500314806,94.3336949434901,0,4,0,17.2,16.4,4.25293483454666,5.99840724404391,273.1,287.9
500314850,138.945065590469,0,4,0.1,14.6,12,7.1289822851867,6.26414341253144,276.85,198.7
500314897,67.476497556926,0,10,0,26.4,27.2,6.1415929787383,8.79311126267636,376.4,490.3319818
500314905,71.1633309819798,0,10,0,14.2,12.8,3.54530343230204,8.0085009447289,160.4,183.2
500314925,77.1568558868298,0,10,0.1,25.6,21,3.79676697971111,3.18114494202387,321.65,308.1
500314934,201.663400618526,0,8,0,27.4,23,6.2546370892336,5.41914763083326,398.1,305.5
500315030,176.259641615321,0,10,0,18.2,13.8,8.67777578407266,6.16444029210772,254.9,190.2
500315037,152.310175851874,0,8,0,24,18.4,9.98296124941253,7.13117097206611,553.6,465.3
500315087,253.816977834305,0,8,0.2,25.8,23.8,9.41127508794195,4.51158538437952,370.386966,315.0580302
500315106,49.4043789781983,0,10,0.1,27.8,28,9.2520124829056,7.90163260591358,598.6,551.6
500315299,245.562407591431,0,8,0,22.6,19.2,6.88923531828275,7.28979002637227,311.4,292.4
500315301,170.850739386146,0,4,0.4,38.8,28.2,12.552831367588,17.8686156026152,3403.1,1725.6
500315319,183.416742159721,0,10,0,10.2,10.8,8.30428397898962,6.83326162342479,140.65,140.9
500315322,221.956263242361,0,8,0.2,16,15,117.353000256924,7.66888075085762,563.8,292.2
500315326,267.812823198405,0,8,0,19.8,19.2,5.33540314040515,5.66171899331668,558.2,569.7
500315422,212.848872836437,0,8,0,16.4,9.4,4.73647626961125,4.71569132976357,177.2,127
500315432,183.416742159721,0,10,0,10.2,10.8,8.30428397898962,6.83326162342479,140.65,140.9
500315507,59.9871635550826,0,8,0.1,20.2,21.4,5.0741662904062,5.54157885004242,259.6,256.8
500315572,47.1438999847268,0,10,0,19.8,17.2,5.56743338690373,3.88273516234074,193.2,205.1
500315580,295.209651606998,0,6,0.1,22.4,20.6,5.32727858162142,6.30433006533196,247.6,275.2
500315626,269.176323927007,0,4,0,28.8,29,7.09289503143589,5.22537838464583,302.2,267.8
500315657,325.593345320756,0,10,0.2,19.8,15.2,7.80557885207903,10.3894583459535,250.3,278.15
500315660,59.99065332473,0,8,0,15.8,17.8,4.53845451002162,6.98953367695999,278.8760706,342.0799442
500315795,97.2777047969502,0,10,0,16,15.8,5.756294251273,7.29959345190494,278.7,279.1
500315816,125.423307180308,0,4,0.3,15.2,15.8,4.9847918734684,6.60336002067069,170,167.6
500315849,76.5587600888318,0,10,0,21.6,16.8,8.55642461433035,7.0950947046556,262.4,214.3
500315985,208.65829464289,0,8,0,13.6,13.8,5.1353852818857,5.78613279033311,159.8748376,193.4077656
500315994,232.543946034092,0,10,0.2,26.8,25.4,13.2762703455825,13.6621648425759,660.286966,684.0580302
500316009,267.812823198405,0,8,0,19.8,19.2,5.33540314040515,5.66171899331668,558.2,569.7
500316046,150.965830226715,0,10,0,10.6,4,7.8472583693132,1.16697760417749,115.9,46.7
500316056,37.9292288780886,0,10,0,11.8,14.4,6.73316567375462,4.52325096766386,126.15,186.7
500316083,100.49504359358,2,10,0.3,35,33.4,17.3847511726345,17.1263326793873,859.3,817.5
500316103,97.4084781881193,0,10,0.1,20.4,15.2,3.44443776760458,2.78046331430329,240.5,222.9
500316144,126.816396216126,0,10,0,26.8,24.8,19.7436497769158,15.3765070993859,1828.18912,1499.5158548
500316229,467.997342982701,2,8,0,29.4,23.2,46.301640891754,64.4283374527387,1177.3,872.5
500316232,87.5800688061238,0,8,0,20.4,11.8,4.03079256767013,3.63577215787482,223.4,188.4
500316262,148.116348516548,0,10,0.1,34.8,23.8,21.1648401186627,6.54388586785223,1183.93332,499.9
500316361,121.081121144162,0,10,0.1,8.4,11,5.25196706905053,5.89102089670906,83.3,115.1
500316427,99.3386688266742,0,8,0,23.2,21.6,7.91949399650084,6.85451940646128,452.6,399.3
500316430,79.9306549128495,0,6,0.1,45.8,35.2,8.62540296520337,13.7610588980941,3360.6,1704.9
500316534,190.463394748665,0,8,0,16.8,17,62.125427796421,35.4679126710624,3929.7,2178.7
500316555,147.751284959496,0,10,0,11,10.6,8.35846687745995,7.65449859392381,172.7,192.7
500316654,306.707352695204,0,10,0,18.6,16.8,6.31881481783593,5.96477681705295,274.8,245.4
500316665,248.089621946667,0,10,0.1,24,18.4,7.43783932424814,6.7461677196308,267.6056044,365.5579392
500316707,59.6556073126036,0,10,0,23.6,18.4,5.1172239309325,4.34072883198986,211.4,170.85
500316756,249.374990346513,0,10,0.1,14.8,11.8,11.1774490864047,12.2698161884841,343.1565092,268.7986418
500316796,114.697925508978,0,10,0,16.8,10.6,2.93829901236983,7.84878624192537,95.3,94.2
500316802,132.906589231829,0,10,0,8,6.8,4.36209124992417,3.3242333021672,106.9,99.7
500316902,212.848872836437,0,8,0,16.4,9.4,4.73647626961125,4.71569132976357,177.2,127
500316922,113.728143002643,0,10,0.1,15.6,11.2,5.14971555379391,6.37787909501326,226.0190316,165.2020948
500316937,180.527685280889,0,10,0,12.4,12,5.58654463817553,4.89767306929401,150,124.9
500316994,325.593345320756,0,10,0.2,19.8,15.2,7.80557885207903,10.3894583459535,250.3,278.15
500317010,119.186610547604,0,10,0,12.4,13,9.52288406849174,6.26747705322327,154.6,181.3
500317076,140.797938442554,0,6,0,31.6,36.2,10.3569479804691,7.03403009753717,884.5,819.7
500317126,176.273544077173,0,8,0,26,24.4,59.5812176629272,33.8906820912703,3999.3,2250.7
500317418,182.079672994878,0,10,0,13.6,11.6,7.13573861416092,6.88932617044751,274.8,276.5
500317457,63.9318130400929,0,10,0.1,18.2,14,9.21709599202632,15.2229131680166,389.2,453.2
500317523,196.263406454632,0,6,0,32,23.6,9.51519537161203,7.38495274737046,416.5527832,324.9
500317546,80.7736908340703,0,10,0,13.4,14.2,6.44686966934085,5.95836558665317,177.6,166.7
500317549,120.259763285276,0,10,0.1,20,17.2,5.19974685623818,4.26433013265798,153,152.6
500317569,59.8326854821528,0,6,0,29.4,25.8,6.48000902990832,7.70932525727295,487.4,485.7
500317595,165.552771976547,0,10,0,24.8,20.2,5.36608750017973,8.24256037821551,589,611.2
500317634,210.07498869086,0,8,0,21,20.4,60.1947418761157,32.9819734836427,3899.2,2169.3
500317739,70.3831764663465,0,8,0,26,24.8,8.93570374301974,6.9309235952103,778.9,758.4
500317782,138.945065590469,0,4,0.1,14.6,12,7.1289822851867,6.26414341253144,276.85,198.7
500317805,279.921296304374,0,10,0.1,19.8,15.4,10.4390876327918,11.5356001820941,396.7,436.8
500317899,49.483132474702,0,10,0.2,13.2,14,7.32963308212085,6.76706550440854,145.6,193.9
500317920,113.728143002643,0,10,0.1,15.6,11.2,5.14971555379391,6.37787909501326,226.0190316,165.2020948
500318039,97.2541562999211,0,8,0,14.6,13.6,2.52857768624603,5.49491461976956,254.7,252.4
500318079,325.593345320756,0,10,0.2,19.8,15.2,7.80557885207903,10.3894583459535,250.3,278.15
500318119,55.9254643184994,0,10,0,20.6,20.8,6.37156521651357,6.0852483606797,347.2,431.5
500318135,261.688563531327,0,10,0,20.8,14.6,8.25258520932401,13.6420315997702,841.8,489.5
500318137,75.4572200506131,0,10,0,26,25.2,13.2215884509026,9.12242687709645,668.8,631.9
500318148,99.3386688266742,0,8,0,23.2,21.6,7.91949399650084,6.85451940646128,452.6,399.3
500318183,79.057027284225,0,4,0.1,48.4,42.4,10.300738439349,15.2853764026481,3662.6,2149.3
500318281,121.425452030632,0,10,0,9.6,6.6,9.39176839879712,9.66874697797413,138.1,130.4
500318330,288.030856263445,0,5,0.1,22,24.6,11.2200045491523,9.54806640590061,438.8,524.3
500318492,190.463394748665,0,8,0,16.8,17,62.125427796421,35.4679126710624,3929.7,2178.7
500318501,323.963345967532,0,10,0.1,20.8,21,13.6343638910684,8.0102632170322,600.2,702.2
500318529,152.408786499533,0,10,0.2,12.4,12,6.47838611814806,6.72491697799812,217.7056044,290.7579392
500318530,185.081303460073,0,8,0.2,10.4,9.8,116.878326147787,5.04004910447989,459.6,157.85
500318541,80.1640097759434,0,10,0,31.8,30.4,12.2551051630873,8.64251148095542,786.7,715.2
500318579,210.07498869086,0,8,0,21,20.4,60.1947418761157,32.9819734836427,3899.2,2169.3
500318598,152.408786499533,0,10,0.2,12.4,12,6.47838611814806,6.72491697799812,217.7056044,290.7579392
500318625,68.3809403286817,0,10,0,19.2,16.6,9.19364641967648,2.6816440146995,274.55,195.4
500318627,261.688563531327,0,10,0,20.8,14.6,8.25258520932401,13.6420315997702,841.8,489.5
500318687,132.906589231829,0,10,0,8,6.8,4.36209124992417,3.3242333021672,106.9,99.7
500318794,311.246758883895,0,10,0,17,18.8,6.88725123571664,6.49094860398449,289.7,306.2
500318813,151.014219116428,0,10,0,17.2,10.8,9.00210406744795,5.46152120850333,219.3,134
500318834,155.404794718801,0,8,0,24.2,18,5.17629431523013,5.00784020685299,263.6,227.8
500318842,56.7221844898291,0,10,0,16.2,11.2,6.30224763352478,3.5894839577779,261.8,225.3
500318918,467.997342982701,0,10,0,15.6,12.6,8.10557743376767,8.33653177888909,179.6,174.3
500318933,142.748048601647,0,10,0,40.8,32.8,9.62420360434868,9.90732001797042,1060.095355,1038.4
500318944,76.3821091502251,0,10,0.1,16.2,13.2,2.91621911756348,3.65449558423369,108.3,96.6
500319001,151.014219116428,0,5,0,17.2,10.8,9.00210406744795,5.46152120850333,219.3,134
500319087,176.272752000067,0,8,0,24.8,22.2,6.08699758052152,8.5639500539244,524.6,539.5
500319134,97.2541562999211,0,8,0,14.6,13.6,2.52857768624603,5.49491461976956,254.7,252.4
500319136,247.474450566791,0,8,0.1,24,18.2,6.7750986703975,7.84832016655793,343.7,334.3
500319151,238.129307732543,0,8,0.1,20.6,14,6.35129184027403,8.54683333317477,386.9945854,227.2
500319184,49.6367915787086,0,8,0.1,28.4,29.6,11.4341655228958,15.7358128257631,831.5,866.6
500319314,323.963345967532,0,10,0.1,20.8,21,13.6343638910684,8.0102632170322,600.2,702.2
500319319,151.014219116428,0,10,0,17.2,10.8,9.00210406744795,5.46152120850333,219.3,134
500319416,85.6809071113601,0,10,0,18.6,19.2,5.25385653845409,5.14241838530076,322.1,360.9
500319431,202.556398675252,0,10,0.1,7.2,7.2,4.03718420436854,5.25832332177332,78.1,90.8
500319460,307.643915463906,0,10,0.1,21.4,21.4,11.5101783518236,8.03272665443695,602.4,705.7
500319474,157.158043618525,0,10,0.1,24.2,18.2,5.24201279765689,5.44799388661483,310.8,308.1
500319477,88.6083654420572,0,3,0,19.6,19.6,10.7053468683556,23.8370868582652,568.7,1052.9
500319532,157.158043618525,0,10,0.1,24.2,18.2,5.24201279765689,5.44799388661483,310.8,308.1
500319570,182.079672994878,0,10,0,13.6,11.6,7.13573861416092,6.88932617044751,274.8,276.5
500319578,241.314731474871,0,8,0,27.8,23.2,6.71903951125739,9.18394086738358,382.4,343.5
500319626,63.4900219309159,0,10,0.1,19.2,13.2,12.0814358683738,6.56188755236846,264.7,171.4
500319636,279.826480844746,0,6,0,22.2,20.2,11.0685478629269,4.10915469202083,385.1,254.1
500319681,56.9124968966599,0,8,0,21,21.4,6.14886362268805,8.11347450777527,321.1,397.3
500319733,199.357724595882,0,8,0,32.4,23.4,8.9963745100389,6.77968136834513,457.3527832,363.8327584
500319743,86.526434363305,0,10,0,15,13.2,2.62635859972514,6.52127055355449,143.5,159.6
500319816,307.479666025952,0,8,0.1,36,31.2,12.483291443501,15.8974028580761,1220.7,1022.3
500319852,229.648930765878,0,5,0,24,23.8,5.97592689354504,5.61098697204921,321.6,439.6
500320979,94.2649220237981,0,8,0.1,30.6,29.8,6.4154940511437,10.4149859927847,649.1,829.8
500322401,27.4866121533561,0,10,0,20.4,17.2,7.08012718339689,7.00764691290491,255.7,263.4
500322425,94.7444914940239,0,8,0,15.8,18.6,7.5175621871444,5.00735427198287,232.3,272.2
500322715,467.997342982701,2,10,0,8.4,7.4,3.49675695077074,2.74853471353853,80.1,78.5
500324112,50.7262029350571,0,8,0,23.8,20.6,45.7569945572558,37.3711261209513,4946.9910464,4064.646532
500324118,87.5800688061238,0,8,0,20.4,11.8,4.03079256767013,3.63577215787482,223.4,188.4
500324197,370.349275091838,0,8,0,36,27.4,7.42589092489134,7.46781278895631,576.5527832,484
500324312,170.962492534988,0,6,0.2,30.6,22.8,6.24754655753234,8.72736190217402,344.9,284.6
500324334,370.349275091838,0,8,0,36,27.4,7.42589092489134,7.46781278895631,576.5527832,484
500324496,127.057108009665,0,5,0.1,27.6,21.2,5.6193500195821,6.81357586763744,442.55,384.45
500324534,78.7758696449452,0,10,0,8.2,8.4,6.44419776059762,3.02514501708726,95.8,101.5
500324553,55.5523291174681,0,10,0.1,27.6,30.4,5.72664298252105,7.069791852501,338.2,399.2
500324650,172.525159921426,0,2,0,16.8,11.2,6.1988202724725,7.56071846483735,246.4,199.8
500324660,250.359063980317,0,10,0,9.4,8.2,12.8071878448733,12.1387056157114,265.9,319.5
500324732,306.707352695204,0,10,0,18.6,16.8,6.31881481783593,5.96477681705295,274.8,245.4
500324737,130.008725911297,0,8,0,32.8,31.2,21.3362586835715,18.2143298318585,2042.28912,1734.7158548
500324753,390.482667844966,0,6,0.1,36.6,31.6,8.5102464161718,7.11857741979048,602.4,573.3036892
500324794,147.314944629609,0,8,0.4,43.2,30.4,11.2268401699584,16.1727380544334,3365,1656.5
500324804,234.277970740735,0,8,0,26,25.2,5.53957930677493,5.42703013329222,281.75,301.5
500324836,264.120718132519,0,5,0,14.4,13,5.77173052124237,1.84669212536549,152.9,101.6
500324849,41.1607335711432,0,10,0.1,22,23.8,5.92570428538058,6.20780802378436,376.25,397.5
500324897,161.82506009143,0,8,0,6.8,6.2,5.963942743951,3.15126896725209,118,98.8
500324959,212.697066598205,0,5,0.1,17.4,13.6,10.0530245035262,10.1447113435359,346.3565092,271.3986418
500325086,180.527685280889,0,10,0,12.4,12,5.58654463817553,4.89767306929401,150,124.9
500325196,118.137710441914,0,10,0.2,26.8,20.4,15.7756822701081,7.29740483635792,657.6,530.35
500325257,268.148882372583,0,10,0.1,17.4,15.8,6.10285190953354,6.30047645638676,192.7,177.9
500325463,38.0384193806525,0,8,0,15.8,17.2,8.30559487927765,6.47340691317187,404.25,428.7
500325503,112.395136637281,0,10,0.1,22.4,18,10.6723108262453,6.38432785825778,583.1,572.2
500325542,79.4675781218887,0,8,0,20.8,17.8,4.90992340897402,4.72174439823818,298.5,306.7
500325598,199.357724595882,0,8,0,32.4,23.4,8.9963745100389,6.77968136834513,457.3527832,363.8327584
500325726,72.0925357216354,0,10,0.1,25.4,22.2,13.9146112503178,17.1872186445913,254.2,233.6
500325833,65.2213510869412,0,10,0,13.6,10.4,9.02467799558662,11.4332556125991,398.3,382.65
500325852,102.54959775713,0,6,0,18.6,16.4,6.99297236514249,8.22237031418623,307.9,274.7
500325870,72.0925357216354,0,10,0.1,25.4,22.2,13.9146112503178,17.1872186445913,254.2,233.6
500325885,72.8344186891867,0,8,0.1,49.2,46,13.7293112767804,13.3520244989228,4580.8,3860.2
500325940,50.7262029350571,0,8,0,23.8,20.6,45.7569945572558,37.3711261209513,4946.9910464,4064.646532
500326300,112.410894403405,0,8,0,24,20.2,9.52863372577569,8.2563454467796,670.6,431.2
500326320,190.463394748665,0,8,0,16.8,17,62.125427796421,35.4679126710624,3929.7,2178.7
500326348,278.841604098711,0,8,0.2,21.8,16.8,4.87156150707718,5.69336514811968,254,246.9
500326371,63.2710639458246,0,10,0,23,20.6,6.4010665020567,6.62276705127604,426.2,396.2
500326421,233.329633820675,0,10,0,27,26.2,6.01955754381341,6.37167413454313,438.75,487.4
500326428,80.7736908340703,0,10,0,13.4,14.2,6.44686966934085,5.95836558665317,177.6,166.7
500326431,67.476497556926,0,10,0,26.4,27.2,6.1415929787383,8.79311126267636,376.4,490.3319818
500326485,63.9318130400929,0,10,0.1,18.2,14,9.21709599202632,15.2229131680166,389.2,453.2
500326497,279.921296304374,0,10,0.1,19.8,15.4,10.4390876327918,11.5356001820941,396.7,436.8
500326524,229.648930765878,0,10,0,24,23.8,5.97592689354504,5.61098697204921,321.6,439.6
500326705,183.32619349061,0,8,0,23,19.4,8.44771582269866,9.63385371629544,465,435.2
500326719,176.272752000067,0,8,0,24.8,22.2,6.08699758052152,8.5639500539244,524.6,539.5
500326881,37.9292288780886,0,10,0,11.8,14.4,6.73316567375462,4.52325096766386,126.15,186.7
500326950,68.386511860079,0,6,0.1,26.4,21.8,11.8663097322801,12.4652884398812,586,487.8
500327167,210.07498869086,0,8,0,21,20.4,60.1947418761157,32.9819734836427,3899.2,2169.3
500327199,176.272752000067,0,8,0,24.8,22.2,6.08699758052152,8.5639500539244,524.6,539.5
500327293,91.0804565964268,0,8,0.3,26.2,23.2,8.36231546378639,6.46540385949668,329.60663,280.9214518
500327379,151.014219116428,0,10,0,17.2,10.8,9.00210406744795,5.46152120850333,219.3,134
500327400,151.014219116428,0,10,0,17.2,10.8,9.00210406744795,5.46152120850333,219.3,134
500327424,151.014219116428,0,10,0,17.2,10.8,9.00210406744795,5.46152120850333,219.3,134
500327425,102.985255147636,0,10,0.1,20.8,15.4,3.13038762078286,5.91430749022276,252.1,218.4
500327426,151.014219116428,0,10,0,17.2,10.8,9.00210406744795,5.46152120850333,219.3,134
500327456,80.4577167150712,0,8,0.2,14.4,12.6,5.78122714653994,7.38140813330098,160.4,160.6
500327458,94.9507162523027,0,10,0,11.2,13.8,6.95296071811433,9.90535294672357,266.85,318.05
500327463,151.014219116428,0,10,0,17.2,10.8,9.00210406744795,5.46152120850333,219.3,134
500327510,77.5536820548706,0,10,0,18.2,16.2,5.3140828575626,4.85297206112757,206.8,196.5
500327555,141.198434116252,0,4,0,18.6,11.4,5.62613096688889,5.14842390884433,199.4,128.4
500327682,94.051521785287,0,10,0.2,27.6,25.2,9.13371962557167,7.51332931873411,452.4565092,328.3986418
500328941,86.1513309167319,0,10,0.1,11,9.6,6.12999030711875,6.54157172780885,100.4070004,128.4958976
500329254,339.488574343735,0,8,0,23,21.2,5.65441745576199,4.21824428865125,236.6,230.05
500329262,189.837249660839,0,10,0,19,18.6,4.11861705990586,5.9716180038278,324.7,312.8
500329269,171.879233099996,0,8,0,22.6,19,6.14642785529169,8.22409082082584,321.8,320.8
500329342,42.0875451569942,0,8,0,16,19.2,14.6662433511587,18.1080267882982,459.5,499.7
500329352,189.855732228812,0,8,0,13.8,9.8,8.06186579884651,6.22793597022107,260.5,244.3
500329608,251.456692098438,0,10,0.1,25.6,19.2,8.99277743042717,7.62080714545917,447.6,375.7
500329633,72.4818330938473,0,8,0.2,34,33.4,7.52795677582861,8.93993452809887,581.2,581.4
500329653,340.632508001161,0,10,0.1,32.6,24.2,8.60917679999396,11.0538141538271,931.7,657
500329722,354.884760830424,0,8,0.1,15,15,4.67683864690682,5.59344255726689,186.3,182.8
